text
 RT @VijayFanBelgium: \u0ba4\u0bbf\u0bae\u0bc1\u0b95 \u0ba8\u0ba3\u0bcd\u0baa\u0bb0\u0bcd\u0b95\u0bb3\u0bc7... \u0ba4\u0baf\u0bb5\u0bc1\u0b9a\u0bc6\u0baf\u0bcd\u0ba4\u0bc1 \u0b87\u0ba8\u0bcd\u0ba4 \u0b95\u0bbe\u0ba3\u0bca\u0bb3\u0bbf\u0baf\u0bc8 \u0baa\u0bbe\u0bb0\u0bc1\u0b99\u0bcd\u0b95\u0bb3\u0bcd.. \u0baa\u0bbe\u0ba4\u0bcd\u0ba4\u0bc1\u0b9f\u0bcd\u0b9f\u0bc1 \u0ba8\u0bc0\u0b99\u0bcd\u0b95\u0bb3\u0bc7 \u0b89\u0b99\u0bcd\u0b95 \u0b9a\u0bc6\u0bb0\u0bc1\u0baa\u0bcd\u0baa\u0bbe\u0bb2 \u0b85\u0b9f\u0bbf\u0b9a\u0bcd\u0b9a\u0bc1\u0b95\u0bcd\u0b95\u0bcb\u0b99\u0bcd\u0b95..\n#Jallikattu\u2026
" RT @rishibagree: In 2016 , Congress party promises to ban #jallikattu in its Tamil nadu manifesto \nNow crying crocodile tears for #jallikat\u2026"
 RT @CMOTamilNadu: Now #Jallikattu is permanent!!\n\nHon President of India has permitted the Jallikattu Ordinance conceded by Tamilnadu Gover\u2026
 In Nagaland people eat Street Dog does @PetaIndia #poorvajoshipura #radharajan #menkagandhi aware of that. They are\u2026 https://t.co/LQ4bLsPVLP
 RT @galattadotcom: Thanking our #CM and #PM for supporting #Jallikattu - #TR\n@iam_str #TRajendar #JallikattuForever \n\nVideo: https://t.co/Z\u2026
 RT @thala_speaks: #Thala #Ajith with @SureshChandraa  in #NS Hunger strike against #Jallikattu Ban https://t.co/w4hESo1mET
 \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0bb5\u0ba9\u0bcd\u0bae\u0bc1\u0bb1\u0bc8: \u0baa\u0bbe\u0ba4\u0bbf\u0b95\u0bcd\u0b95\u0baa\u0bcd\u0baa\u0b9f\u0bcd\u0b9f \u0ba8\u0b9f\u0bc1\u0b95\u0bcd\u0b95\u0bc1\u0baa\u0bcd\u0baa\u0bae\u0bcd \u0bae\u0b95\u0bcd\u0b95\u0bb3\u0bc1\u0b95\u0bcd\u0b95\u0bc1 \u0bb5\u0bbf\u0b9c\u0baf\u0b95\u0bbe\u0ba8\u0bcd\u0ba4\u0bcd \u0ba8\u0bb2\u0ba4\u0bcd\u0ba4\u0bbf\u0b9f\u0bcd\u0b9f \u0b89\u0ba4\u0bb5\u0bbf...https://t.co/HJsdWKeQcr\u2026 https://t.co/b8vmRHBnbl
 RT @RajiniFollowers: RFT636\u2022Here's Full Video Of #Rajinikanth Sir's Speech On #Jallikattu !\n\Jallikattu Is A Culture
 All petitions regarding #jallikattu to be heard by Supreme Court tomorrow. Tomorrow will be the D-Day for all the Youth Protests!
 @RanaAyyub @AmitShahOffice may be hurting bulls is regressive but beef parties were progressive #jallikattu
 RT @RajiniNetwork: Thalaivar @superstarrajini About #jallikattu #VikatanCinemaAwards @RIAZtheboss @vairamuthu \ud83d\udc02 https://t.co/ZlS0YipLYF
" RT @RajiniFansTeam: #Rajini Speech about #Jallikattu !! \Jallikattu Is A Culture....!!!! @RiazTheBoss @Ramdaaaa @KadavulRajni #2point0 http\u2026, is_quote_status: false, in_reply_to_status_id: null, id: 826065313967976448, favorite_count: 0, entities: {symbols: [], user_mentions: [{id: 727393999246471170, indices: [3, 18], id_str: 727393999246471170, screen_name: RajiniFansTeam, name: Rajinikanth Fans}, {id: 179352922, indices: [89, 101], id_str: 179352922, screen_name: RIAZtheboss, name: RIAZ K  AHMED}, {id: 1118575754, indices: [102, 111], id_str: 1118575754, screen_name: RamDaaaa, name: \u21aa Raam \u21a9}, {id: 257347634, indices: [112, 125], id_str: 257347634, screen_name: KadavulRajni, name: \u0b92\u0bb0\u0bc7 \u0b95\u0b9f\u0bb5\u0bc1\u0bb3\u0bcd \u0bb0\u0b9c\u0bbf\u0ba9\u0bbf}], hashtags: [{indices: [20, 27], text: Rajini}, {indices: [41, 52], text: Jallikattu}, {indices: [126, 134], text: 2point0}], urls: []}, retweeted: false, coordinates: null, source: <a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>, in_reply_to_screen_name: null, in_reply_to_user_id: null, retweet_count: 23, id_str: 826065313967976448, favorited: false, retweeted_status: {contributors: null, truncated: false, text: #Rajini Speech about #Jallikattu !! \Jallikattu Is A Culture....!!!! @RiazTheBoss @Ramdaaaa @KadavulRajni #2point0 https://t.co/ryr6ZLXX3b"
 RT @virendersehwag: \u0b85\u0bb1\u0bcd\u0baa\u0bc1\u0ba4\u0bae\u0bbe\u0ba9 \u0ba4\u0bae\u0bbf\u0bb4\u0bcd\u0ba8\u0bbe\u0b9f\u0bcd\u0b9f\u0bc1 \u0bae\u0b95\u0bcd\u0b95\u0bb3\u0bc1\u0b95\u0bcd\u0b95\u0bc1 \u0bae\u0bbf\u0b95\u0bc1\u0ba8\u0bcd\u0ba4 \u0bae\u0bb0\u0bbf\u0baf\u0bbe\u0ba4\u0bc8\u0baf\u0bc8 \u0b89\u0bb0\u0bbf\u0ba4\u0bcd\u0ba4\u0bbe\u0b95\u0bcd\u0b95\u0bc1\u0b95\u0bbf\u0bb1\u0bc7\u0ba9\u0bcd. \u0b85\u0bae\u0bc8\u0ba4\u0bbf\u0baf\u0bc8 \u0ba4\u0bca\u0b9f\u0bb0\u0bc1\u0b99\u0bcd\u0b95\u0bb3\u0bcd. \u0b85\u0ba9\u0bcd\u0baa\u0bc1\u0b9f\u0ba9\u0bcd\n#Jallikattu
 RT @itisprashanth: All petitions regarding #jallikattu to be heard by Supreme Court tomorrow. Tomorrow will be the D-Day for all the Youth\u2026
 #thanks #youthpower #StudentsPower  #TNGovernment  #centralGovt\ud83d\ude4f\ud83d\ude4f #jallikattu https://t.co/HIIWgOoRdJ
 RT @AlwaysKNA: #Letsdojallikattu \ud83d\udcaa\n\n#jallikattu #JallikattuForever https://t.co/9Bx8dnrLFe
 RT @CMOTamilNadu: Now #Jallikattu is permanent!!\n\nHon President of India has permitted the Jallikattu Ordinance conceded by Tamilnadu Gover\u2026
 \u0baa\u0bcb\u0bb2\u0bc0\u0bb8\u0bcd \u0ba4\u0bbe\u0b95\u0bcd\u0b95\u0bc1\u0ba4\u0bb2\u0bcd \u0ba8\u0b9f\u0ba4\u0bcd\u0ba4\u0bbf\u0baf\u0ba4\u0bc1 \u0b95\u0bc1\u0bb1\u0bbf\u0ba4\u0bcd\u0ba4\u0bc1 #\u0bb5\u0bbf\u0b9c\u0baf\u0b95\u0bbe\u0ba8\u0bcd\u0ba4\u0bcd \u0baa\u0bc7\u0b9f\u0bcd\u0b9f\u0bbf\n#\u0ba4\u0bc7\u0bae\u0bc1\u0ba4\u0bbf\u0b95 #\u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 #DMDK #Vijayakanth #Jallikattu\u2026 https://t.co/wOMwQ2UaNR
 RT @CMOTamilNadu: Now #Jallikattu is permanent!!\n\nHon President of India has permitted the Jallikattu Ordinance conceded by Tamilnadu Gover\u2026
 RT @avadhaar: \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0ba8\u0bae\u0bcd \u0b95\u0bb2\u0bbe\u0b9a\u0bcd\u0b9a\u0bbe\u0bb0\u0bae\u0bcd #SuperStar #Rajinikanth \n\n#Ilayathalapathy #Vijay #ulaganayagan #KamalHaasan #jallikattu  https://t\u2026
" RT @anugula: #Jallikattu\n\n\u0bb5\u0bbf\u0bb2\u0b99\u0bcd\u0b95\u0bc1\u0b95\u0bb3\u0bcd \u0bb5\u0ba4\u0bc8 \u0ba4\u0b9f\u0bc1\u0baa\u0bcd\u0baa\u0bc1\u0b9a\u0bcd \u0b9a\u0b9f\u0bcd\u0b9f\u0bae\u0bcd (\u0ba4\u0bae\u0bbf\u0bb4\u0bcd\u0ba8\u0bbe\u0b9f\u0bc1 \u0ba4\u0bbf\u0bb0\u0bc1\u0ba4\u0bcd\u0ba4\u0bae\u0bcd) 2017, \u0b9c\u0ba9\u0bbe\u0ba4\u0bbf\u0baa\u0ba4\u0bbf \u0b92\u0baa\u0bcd\u0baa\u0bc1\u0ba4\u0bb2\u0bcd \u0b95\u0bca\u0b9f\u0bc1\u0ba4\u0bcd\u0ba4\u0bbe\u0bb0\u0bcd."
 RT @itisprashanth: All petitions regarding #jallikattu to be heard by Supreme Court tomorrow. Tomorrow will be the D-Day for all the Youth\u2026
 RT @iSirArnab: PETA &amp; PSEUDO NGOs Cried for #Jallikattu but they LAUGH when trillions of Animals BUTCHERED in #Eid... DOUBLE STANDARD.\nWhy\u2026
 RT @AcmatixJoshi: #Manmohansingh called #JalliKattu cruel in 2015\nOpportunist #CONgi supports the protest!\n@rssurjewala what's the real sta\u2026
 RT @CMOTamilNadu: Now #Jallikattu is permanent!!\n\nHon President of India has permitted the Jallikattu Ordinance conceded by Tamilnadu Gover\u2026
 RT @thala_speaks: #Thala #Ajith with @SureshChandraa  in #NS Hunger strike against #Jallikattu Ban https://t.co/w4hESo1mET
 RT @avadhaar: \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0ba8\u0bae\u0bcd \u0b95\u0bb2\u0bbe\u0b9a\u0bcd\u0b9a\u0bbe\u0bb0\u0bae\u0bcd #SuperStar #Rajinikanth \n\n#Ilayathalapathy #Vijay #ulaganayagan #KamalHaasan #jallikattu  https://t\u2026
 RT @galattadotcom: Thanking our #CM and #PM for supporting #Jallikattu - #TR\n@iam_str #TRajendar #JallikattuForever \n\nVideo: https://t.co/Z\u2026
 @rameshlaus @DF040714 @sakthivelan_b @Suriya_offl If u ppl r United 4 #jallikattu den y not cinema? It's also our culture..stop burning..
 RT @PTTVOnlineNews: #Breaking \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc8 \u0b85\u0ba9\u0bc1\u0bae\u0ba4\u0bbf\u0b95\u0bcd\u0b95\u0bc1\u0bae\u0bcd \u0ba4\u0bae\u0bbf\u0bb4\u0b95 \u0b85\u0bb0\u0b9a\u0bbf\u0ba9\u0bcd \u0b9a\u0b9f\u0bcd\u0b9f\u0ba4\u0bcd\u0ba4\u0bbf\u0bb1\u0bcd\u0b95\u0bc1 \u0b95\u0bc1\u0b9f\u0bbf\u0baf\u0bb0\u0b9a\u0bc1\u0ba4\u0bcd \u0ba4\u0bb2\u0bc8\u0bb5\u0bb0\u0bcd \u0b92\u0baa\u0bcd\u0baa\u0bc1\u0ba4\u0bb2\u0bcd #jallikattu
 RT @CMOTamilNadu: Now #Jallikattu is permanent!!\n\nHon President of India has permitted the Jallikattu Ordinance conceded by Tamilnadu Gover\u2026
 RT @News18TamilNadu: #News18Tamilnadu #Jallikattu\n\n\u0ba4\u0bae\u0bbf\u0bb4\u0b95 \u0b85\u0bb0\u0b9a\u0bbf\u0ba9\u0bcd \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0b9a\u0b9f\u0bcd\u0b9f\u0ba4\u0bcd\u0ba4\u0bbf\u0bb1\u0bcd\u0b95\u0bc1 \u0b95\u0bc1\u0b9f\u0bbf\u0baf\u0bb0\u0b9a\u0bc1\u0ba4\u0bcd \u0ba4\u0bb2\u0bc8\u0bb5\u0bb0\u0bcd \u0baa\u0bbf\u0bb0\u0ba3\u0bbe\u0baa\u0bcd \u0bae\u0bc1\u0b95\u0bb0\u0bcd\u0b9c\u0bbf \u0b92\u0baa\u0bcd\u0baa\u0bc1\u0ba4\u0bb2\u0bcd https:\u2026
 RT @Aariactor: #jallikattu \u0b85\u0bb5\u0b9a\u0bb0 \u0b9a\u0b9f\u0bcd\u0b9f\u0bae\u0bcd \u0b95\u0bc1\u0b9f\u0bbf\u0baf\u0bb0\u0b9a\u0bc1 \u0ba4\u0bb2\u0bc8\u0bb5\u0bb0\u0bcd \u0b92\u0baa\u0bcd\u0baa\u0bc1\u0ba4\u0bb2\u0bcd \u0ba4\u0bae\u0bbf\u0bb4\u0b95 \u0b85\u0bb0\u0b9a\u0bbf\u0ba9\u0bcd \u0b85\u0bb0\u0b9a\u0bbf\u0ba4\u0bb4\u0bb2\u0bbf\u0bb2\u0bcd \u0bb5\u0bc6\u0bb3\u0bbf\u0baf\u0bbf\u0b9f\u0baa\u0b9f\u0bc1\u0b95\u0bbf\u0bb1\u0ba4\u0bc1   \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1\u0b95\u0bbe\u0b95 \u0bae\u0bb2\u0bcd\u0bb2\u0bc1\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bbf\u0baf \u0ba4\u0bae\u0bbf\u2026
 RT @itisprashanth: All petitions regarding #jallikattu to be heard by Supreme Court tomorrow. Tomorrow will be the D-Day for all the Youth\u2026
 RT @thala_speaks: #Thala #Ajith with @SureshChandraa  in #NS Hunger strike against #Jallikattu Ban https://t.co/w4hESo1mET
 RT @Aariactor: #jallikattu \u0b85\u0bb5\u0b9a\u0bb0 \u0b9a\u0b9f\u0bcd\u0b9f\u0bae\u0bcd \u0b95\u0bc1\u0b9f\u0bbf\u0baf\u0bb0\u0b9a\u0bc1 \u0ba4\u0bb2\u0bc8\u0bb5\u0bb0\u0bcd \u0b92\u0baa\u0bcd\u0baa\u0bc1\u0ba4\u0bb2\u0bcd \u0ba4\u0bae\u0bbf\u0bb4\u0b95 \u0b85\u0bb0\u0b9a\u0bbf\u0ba9\u0bcd \u0b85\u0bb0\u0b9a\u0bbf\u0ba4\u0bb4\u0bb2\u0bbf\u0bb2\u0bcd \u0bb5\u0bc6\u0bb3\u0bbf\u0baf\u0bbf\u0b9f\u0baa\u0b9f\u0bc1\u0b95\u0bbf\u0bb1\u0ba4\u0bc1   \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1\u0b95\u0bbe\u0b95 \u0bae\u0bb2\u0bcd\u0bb2\u0bc1\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bbf\u0baf \u0ba4\u0bae\u0bbf\u2026
 RT @THUYARAM: People R protesting 4 ancient #jallikattu \ud83d\udc02\u0b85\u0baa\u0bcd\u0b9f\u0bbf\u0ba9\u0bc1 \u0bb5\u0bc6\u0bb3\u0bbf\u0ba8\u0bbe\u0b9f\u0bcd\u0b9f\u0bc1 \u0bae\u0bc0\u0b9f\u0bbf\u0baf\u0bbe \u0b9a\u0bca\u0bb2\u0bcd\u0bb2\u0bc1\u0ba4\u0bc1\n\n\u0b9a\u0bbf\u0bb2 \u0b89\u0bb3\u0bcd\u0bb3\u0bc1\u0bb0\u0bcd \u0bae\u0bc0\u0b9f\u0bbf\u0baf\u0bbe\u0b95\u0bcd\u0b95\u0bb3\u0bcd \u0b87\u0ba9\u0bcd\u0ba9\u0bc1\u0bae\u0bcd \u0ba4\u0bc2\u0b99\u0bcd\u0b95\u0bc1\u0ba4\u0bc1\ud83d\udc4e\ud83c\udffb\n#Ja\u2026
 RT @RajiniFollowers: RFT636\u2022Here's Full Video Of #Rajinikanth Sir's Speech On #Jallikattu !\n\Jallikattu Is A Culture
 RT @Today_Newsz: #jallikattu https://t.co/xWCEkxhYNV
 RT @BoopatyMurugesh: \u0bb5\u0bc0\u0bb0\u0ba4\u0bc0\u0bb0 \u0b89\u0baa\u0bbf \u0b9f\u0bcb\u0bb2\u0bb0\u0bcd\u0bb8\u0bcd \u0b95\u0bb5\u0ba9\u0ba4\u0bcd\u0ba4\u0bbf\u0bb1\u0bcd\u0b95\u0bc1.. \u0b87\u0ba4 \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0baa\u0bcb\u0bb0\u0bbe\u0b9f\u0bcd\u0b9f\u0bae\u0bbe \u0b8f\u0bb1\u0bcd\u0baa\u0bc0\u0bb0\u0bcd\u0b95\u0bb3\u0bbe?\n\n#jallikattu https://t.co/2kSH1zOWno
 Indian President accepted the Bill passed by TN Assembly for \n#Jallikattu \ud83d\udcaa\ud83c\udffb\ud83d\udcaa\ud83c\udffb\ud83d\udc4f\ud83c\udffb #Victory
 \u0bae\u0b95\u0bcd\u0b95\u0bb3\u0bcd \u0baa\u0bc1\u0bb0\u0b9f\u0bcd\u0b9a\u0bbf\u0b95\u0bcd\u0b95\u0bc1 \u0bae\u0b95\u0ba4\u0bcd\u0ba4\u0bbe\u0ba9 \u0bb5\u0bc6\u0bb1\u0bcd\u0bb1\u0bbf! \u0ba4\u0bae\u0bbf\u0bb4\u0b95 \u0b85\u0bb0\u0b9a\u0bbf\u0ba9\u0bcd \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0b9a\u0b9f\u0bcd\u0b9f\u0ba4\u0bcd\u0ba4\u0bc1\u0b95\u0bcd\u0b95\u0bc1 \u0b9c\u0ba9\u0bbe\u0ba4\u0bbf\u0baa\u0ba4\u0bbf \u0baa\u0bbf\u0bb0\u0ba3\u0bbe\u0baa\u0bcd \u0b92\u0baa\u0bcd\u0baa\u0bc1\u0ba4\u0bb2\u0bcd! https://t.co/NTDYVCPcO1 #jallikattu
 RT @TheHindu: The petitioner\u2019s counsel alleged that the police themselves had set fire to vehicles #Jallikattu \nhttps://t.co/FjXDV215oV
 RT @avadhaar: \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0ba8\u0bae\u0bcd \u0b95\u0bb2\u0bbe\u0b9a\u0bcd\u0b9a\u0bbe\u0bb0\u0bae\u0bcd #SuperStar #Rajinikanth \n\n#Ilayathalapathy #Vijay #ulaganayagan #KamalHaasan #jallikattu  https://t\u2026
 RT @CMOTamilNadu: \u0b85\u0bb2\u0b99\u0bcd\u0b95\u0bbe\u0ba8\u0bb2\u0bcd\u0bb2\u0bc2\u0bb0\u0bcd \u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0ba8\u0bbf\u0b95\u0bb4\u0bcd\u0b9a\u0bcd\u0b9a\u0bbf\u0baf\u0bbf\u0bb2\u0bcd \u0baa\u0b99\u0bcd\u0b95\u0bc7\u0bb1\u0bcd\u0b95 \u0bae\u0bbe\u0ba3\u0bcd\u0baa\u0bc1\u0bae\u0bbf\u0b95\u0bc1 \u0bae\u0bc1\u0ba4\u0bb2\u0bae\u0bc8\u0b9a\u0bcd\u0b9a\u0bb0\u0bcd \u0b85\u0bb5\u0bb0\u0bcd\u0b95\u0bb3\u0bc1\u0b95\u0bcd\u0b95\u0bc1 \u0bb5\u0bbf\u0bb4\u0bbe\u0b95\u0bcd \u0b95\u0bc1\u0bb4\u0bc1\u0bb5\u0bbf\u0ba9\u0bb0\u0bcd \u0b85\u0bb4\u0bc8\u0baa\u0bcd\u0baa\u0bc1. #Jallikattu
 RT @dinakaran_web: #Breaking #Jallikattu #\u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0b9a\u0b9f\u0bcd\u0b9f\u0ba4\u0bcd\u0ba4\u0bbf\u0bb1\u0bcd\u0b95\u0bc1 \u0b95\u0bc1\u0b9f\u0bbf\u0baf\u0bb0\u0b9a\u0bc1\u0ba4\u0bcd \u0ba4\u0bb2\u0bc8\u0bb5\u0bb0\u0bcd \u0baa\u0bbf\u0bb0\u0ba3\u0bbe\u0baa\u0bcd \u0bae\u0bc1\u0b95\u0bb0\u0bcd\u0b9c\u0bbf \u0b92\u0baa\u0bcd\u0baa\u0bc1\u0ba4\u0bb2\u0bcd \u0b85\u0bb3\u0bbf\u0ba4\u0bcd\u0ba4\u0bbe\u0bb0\u0bcd\nhttps://t.co/lJQSB\u2026
 RT @AriyaVijay: #\u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0ba4\u0bc7\u0ba4\u0bbf \u0b85\u0bb1\u0bbf\u0bb5\u0bbf\u0baa\u0bcd\u0baa\u0bc1 \n#Jallikattu Official Date Release \nFeb 5 \u0b85\u0bb5\u0ba9\u0bbf\u0baf\u0bbe\u0baa\u0bc1\u0bb0\u0bae\u0bcd !\nFeb 9 \u0baa\u0bbe\u0bb2\u0bae\u0bc7\u0b9f\u0bc1 !\nFeb 10 \u0b85\u0bb2\u0b99\u0bcd\u0b95\u0bbe\u0ba8\u0bb2\u0bcd\u0bb2\u0bc2\u0bb0\u0bcd #\u2026
" If one compares #Jallikattu &amp; the CPI(M) style of killings in Kerala, there's no cruelty in Jallikattu at all."
 RT @hindutalkies: #Jallikattu #Lawrence \u0bae\u0bc1\u0ba4\u0bb2\u0bcd\u0bb5\u0bb0\u0bc8 \u0b9a\u0ba8\u0bcd\u0ba4\u0bbf\u0ba4\u0bcd\u0ba4\u0bc1 \u0bb2\u0bbe\u0bb0\u0ba9\u0bcd\u0bb8\u0bcd \u0bb5\u0bb2\u0bbf\u0baf\u0bc1\u0bb1\u0bc1\u0ba4\u0bcd\u0ba4\u0bbf\u0baf 3 \u0b95\u0bcb\u0bb0\u0bbf\u0b95\u0bcd\u0b95\u0bc8\u0b95\u0bb3\u0bcd https://t.co/zZkHrlaQgC https://t.co/zNEi7vdd\u2026
 RT @galattadotcom: Thanking our #CM and #PM for supporting #Jallikattu - #TR\n@iam_str #TRajendar #JallikattuForever \n\nVideo: https://t.co/Z\u2026
 @AIADMKOfficial #jallikattu #JusticeforJallikattu @CMOTamilNadu @Hariadmk This is bit too much @chitram_twitts https://t.co/Yd0XmobrRz
" RT @iam_K_A: #Jallikattu to be conducted \n\nAt #Avaniyapuram on 5th Feb, at Palamedu on 9th Feb &amp;\n\nAt #Alanganallur on 10th Feb. \n\n#Jallikat\u2026"
 RT @RajiniFollowers: RFT634\u2022Superstar #Rajinikanth Speech In #VikatanAwards On #jallikattu !\n#SuperstarSupportsJallikattu Magizchi \u263a https:\u2026
 RT @devarajdevaraj: #\u0b9c\u0bb2\u0bcd\u0bb2\u0bbf\u0b95\u0bcd\u0b95\u0b9f\u0bcd\u0b9f\u0bc1 \u0ba4\u0bc7\u0ba4\u0bbf \u0b85\u0bb1\u0bbf\u0bb5\u0bbf\u0baa\u0bcd\u0baa\u0bc1 \r#Jallikattu Official Date Release \rFeb 5 \u0b85\u0bb5\u0ba9\u0bbf\u0baf\u0bbe\u0baa\u0bc1\u0bb0\u0bae\u0bcd \rFeb 9 \u0baa\u0bbe\u0bb2\u0bae\u0bc7\u0b9f\u0bc1 \rFeb 10 \u0b85\u0bb2\u0b99\u0bcd\u0b95\u0bbe\u0ba8\u0bb2\u0bcd\u0bb2\u0bc2\u0bb0\u0bcd\u2026
 RT @ChennaiConnect: The petitioner\u2019s counsel alleged that the police themselves had set fire to vehicles #Jallikattu \nhttps://t.co/nqqqMvLv\u2026
